index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Liberty,Riceboro Youth Center,1083,0,2,0,0,2,0,2,1,0,3,14,37,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,6,38,24,0,68,5,15,8,0,28,2,1,0,0,3,2,16,6,0,24,5,5,10,0,20,10,52,14,0,76,2,5,1,0,8,0,1,1,0,2,0,1,0,0,1,0,1,4,0,5,1,6,0,0,7,80,238,147,0,465,2,5,0,0,7,777,
1,Liberty,Lyman Hall School,4542,1,5,4,0,10,7,3,3,0,13,28,126,38,0,192,3,3,4,0,10,4,15,7,0,26,6,2,3,0,11,9,19,4,0,32,65,161,82,0,308,24,57,44,0,125,7,9,7,0,23,21,55,32,0,108,21,57,29,0,107,59,150,61,1,271,9,29,5,0,43,9,13,4,0,26,5,3,5,0,13,3,4,10,0,17,6,10,5,0,21,134,566,355,0,1055,1,7,6,0,14,2425,
2,Liberty,Lewis Frasier School,4317,1,3,1,0,5,0,2,8,0,10,55,271,86,0,412,1,3,5,0,9,3,23,9,0,35,5,4,3,0,12,11,15,10,0,36,47,175,107,0,329,12,52,26,0,90,4,13,6,0,23,15,56,35,0,106,12,62,23,0,97,65,320,88,0,473,8,23,10,0,41,7,11,6,0,24,4,7,3,0,14,3,8,5,0,16,6,16,2,0,24,89,615,363,0,1067,5,11,7,0,23,2846,
3,Liberty,Memorial Dr East,1976,3,2,3,0,8,2,1,4,0,7,13,59,21,0,93,0,2,0,0,2,2,5,3,0,10,2,1,2,0,5,5,3,2,0,10,22,77,48,1,148,9,23,18,0,50,5,1,1,0,7,8,27,21,0,56,6,22,7,0,35,22,51,16,0,89,4,14,5,0,23,3,3,0,0,6,3,1,1,0,5,2,3,5,0,10,2,2,0,0,4,47,254,168,1,470,2,2,2,0,6,1044,
4,Liberty,Button Gwinnett,2304,1,0,0,0,1,2,2,1,0,5,27,31,16,0,74,1,1,2,0,4,6,5,2,0,13,1,1,1,0,3,4,7,1,0,12,16,34,17,0,67,7,14,12,0,33,5,1,1,0,7,11,14,13,0,38,6,9,4,0,19,24,44,15,0,83,9,5,4,0,18,4,5,8,0,17,2,1,0,0,3,0,2,1,0,3,4,4,1,0,9,21,53,48,0,122,3,3,2,0,8,539,
5,Liberty,Town of Allenhurst,2398,2,4,4,0,10,0,2,3,0,5,30,97,29,0,156,2,2,4,0,8,7,7,2,0,16,2,4,1,0,7,6,9,4,0,19,29,121,57,0,207,11,43,19,0,73,4,3,1,0,8,17,36,20,0,73,7,34,9,0,50,37,93,41,0,171,3,23,5,0,31,4,5,3,0,12,2,6,1,0,9,0,4,3,0,7,2,14,2,0,18,81,423,208,0,712,2,8,2,0,12,1604,
6,Liberty,Hinesville,1984,2,2,3,0,7,2,3,2,0,7,17,155,27,0,199,4,3,2,0,9,3,12,2,0,17,2,1,2,0,5,8,3,4,0,15,15,64,40,0,119,5,16,15,0,36,5,6,3,0,14,4,21,17,0,42,9,19,15,0,43,40,144,57,0,241,1,13,2,0,16,2,3,2,0,7,1,4,1,0,6,0,5,5,0,10,7,9,2,0,18,44,186,98,0,328,0,5,1,0,6,1145,
7,Liberty,Liberty County Complex,4379,1,2,6,0,9,2,3,2,0,7,70,350,70,0,490,3,5,4,0,12,6,13,6,0,25,5,3,2,0,10,8,20,4,0,32,22,161,77,0,260,11,40,17,0,68,11,23,3,0,37,4,35,10,0,49,11,49,25,0,85,107,530,85,0,722,4,15,3,0,22,2,12,2,0,16,1,2,2,0,5,1,7,3,0,11,7,25,4,0,36,76,622,379,0,1077,0,11,5,0,16,2989,
8,Liberty,Walthourville,3016,6,1,4,0,11,4,3,1,0,8,29,93,27,0,149,2,3,3,0,8,6,11,2,0,19,1,2,0,0,3,5,5,3,0,13,34,152,75,0,261,11,57,23,0,91,2,1,1,0,4,9,40,22,0,71,7,48,12,0,67,36,125,43,0,204,8,22,3,0,33,5,4,5,0,14,4,4,0,0,8,0,6,6,0,12,4,10,0,0,14,78,473,195,0,746,2,9,5,0,16,1752,
9,Liberty,Fleming West,505,0,3,0,0,3,0,1,0,0,1,12,17,11,0,40,0,0,0,0,0,2,2,0,0,4,0,1,0,0,1,2,0,0,0,2,9,17,14,0,40,0,7,3,0,10,1,2,0,0,3,2,6,5,0,13,0,10,5,0,15,10,21,5,0,36,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,1,2,1,0,4,26,81,63,0,170,0,1,0,0,1,347,
10,Liberty,Fleming East,3239,1,3,0,0,4,1,3,5,0,9,113,384,61,0,558,2,5,0,0,7,12,25,6,0,43,3,7,1,0,11,10,13,3,0,26,10,45,19,0,74,4,17,9,0,30,12,17,1,0,30,4,13,9,0,26,5,20,16,0,41,190,494,122,0,806,3,7,5,0,15,4,10,3,0,17,6,1,0,0,7,2,0,2,0,4,10,12,2,1,25,52,213,146,0,411,0,4,3,0,7,2151,
11,Liberty,Gum Branch,3193,4,3,0,0,7,2,2,3,0,7,88,207,51,0,346,1,4,1,0,6,14,18,6,0,38,4,5,6,0,15,7,13,3,0,23,24,108,66,1,199,9,24,28,0,61,6,8,3,0,17,7,30,18,0,55,10,24,16,0,50,124,224,49,0,397,4,15,5,0,24,3,5,3,0,11,0,5,1,0,6,1,5,3,0,9,10,11,6,0,27,53,244,159,0,456,2,8,5,0,15,1769,
12,Liberty,Hinesville Lodge 271,2646,5,4,5,0,14,2,2,3,0,7,40,101,35,0,176,0,2,1,0,3,6,5,3,0,14,6,5,0,0,11,7,12,4,0,23,41,107,74,0,222,15,34,25,0,74,4,7,5,0,16,12,29,12,0,53,6,23,13,0,42,37,100,53,0,190,9,21,2,0,32,2,5,3,0,10,2,1,3,0,6,2,2,4,0,8,1,3,1,0,5,74,351,219,0,644,2,9,4,0,15,1565,
